id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available,state
505,"Kozhikode to Bangalore",https://redbus.in/bus-tickets/kozhikode-to-bangalore,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
506,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Ubc travels","AC Seater/Sleeper (2+1)",20:45:00.000000,"06h 15m",03:00:00.000000,0,900.00,25,"KERALA RTC"
507,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Holy Maria Travels","AC Semi Sleeper (2+2)",20:50:00.000000,"05h 20m",02:10:00.000000,0,600.00,14,"KERALA RTC"
508,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Kalpaka Travels 1","AC Sleeper (2+1)",20:55:00.000000,"05h 35m",02:30:00.000000,0,700.00,20,"KERALA RTC"
509,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,"Sona Travels","Bharat Benz AC Sleeper (2+1)",21:00:00.000000,"05h 45m",02:45:00.000000,0,800.00,21,"KERALA RTC"
510,"Ernakulam to Kozhikode",https://redbus.in/bus-tickets/ernakulam-to-kozhikode,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
511,"Mysore to Kozhikode",https://redbus.in/bus-tickets/mysore-to-kozhikode,"LIYAS TOURS","Bharat Benz AC Sleeper (2+1)",17:25:00.000000,"05h 40m",23:05:00.000000,0,549.00,20,"KERALA RTC"
512,"Mysore to Kozhikode",https://redbus.in/bus-tickets/mysore-to-kozhikode,"A1 Travels","Bharat Benz AC Sleeper (2+1)",17:30:00.000000,"06h 00m",23:30:00.000000,0,600.00,20,"KERALA RTC"
513,"Mysore to Kozhikode",https://redbus.in/bus-tickets/mysore-to-kozhikode,"NS Transports","Non AC Seater / Sleeper (2+1)",23:57:00.000000,"06h 33m",06:30:00.000000,0,647.00,0,"KERALA RTC"
514,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"NS Transports","Non AC Seater / Sleeper (2+1)",19:30:00.000000,"07h 00m",02:30:00.000000,0,799.00,6,"KERALA RTC"
515,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"A1 Travels","AC Seater / Sleeper (2+1)",20:00:00.000000,"08h 00m",04:00:00.000000,0,600.00,28,"KERALA RTC"
516,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"NS Transports","Non AC Seater / Sleeper (2+1)",20:30:00.000000,"06h 00m",02:30:00.000000,0,675.00,12,"KERALA RTC"
517,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,"SAAM BUS","VE AC Sleeper (2+1)",20:30:00.000000,"07h 30m",04:00:00.000000,0,800.00,14,"KERALA RTC"
518,"Kozhikode to Mysore",https://redbus.in/bus-tickets/kozhikode-to-mysore,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
519,"Kozhikode to Thrissur",https://redbus.in/bus-tickets/kozhikode-to-thrissur,"BLM Transports","AC Sleeper (2+1)",22:00:00.000000,"03h 00m",01:00:00.000000,0,855.00,13,"KERALA RTC"
520,"Kozhikode to Thrissur",https://redbus.in/bus-tickets/kozhikode-to-thrissur,"EMERALD TRAVELS","AC Sleeper (2+1)",22:10:00.000000,"02h 20m",00:30:00.000000,0,900.00,22,"KERALA RTC"
521,"Kozhikode to Thrissur",https://redbus.in/bus-tickets/kozhikode-to-thrissur,"Madhavi Travels","AC Sleeper (2+1)",22:20:00.000000,"02h 50m",01:10:00.000000,0,854.00,13,"KERALA RTC"
522,"Kozhikode to Thrissur",https://redbus.in/bus-tickets/kozhikode-to-thrissur,"A1 Travels","Bharat Benz AC Sleeper (2+1)",23:30:00.000000,"02h 00m",01:30:00.000000,0,1100.00,26,"KERALA RTC"
523,"Kozhikode to Thrissur",https://redbus.in/bus-tickets/kozhikode-to-thrissur,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
524,"Kozhikode to Thiruvananthapuram",https://redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","AC Seater / Sleeper (2+1)",20:05:00.000000,"09h 25m",05:30:00.000000,0,700.00,32,"KERALA RTC"
525,"Kozhikode to Thiruvananthapuram",https://redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"Madhavi Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)",23:30:00.000000,"08h 00m",07:30:00.000000,0,854.00,31,"KERALA RTC"
526,"Kozhikode to Thiruvananthapuram",https://redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"A1 Travels","NON AC Semi Sleeper (2+2)",21:00:00.000000,"09h 00m",06:00:00.000000,0,550.00,31,"KERALA RTC"
527,"Kozhikode to Thiruvananthapuram",https://redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,"BLM Transports",,22:00:00.000000,"09h 00m",07:00:00.000000,0,855.00,0,"KERALA RTC"
528,"Kozhikode to Thiruvananthapuram",https://redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
529,"Kozhikode to Kottayam",https://redbus.in/bus-tickets/kozhikode-to-kottayam,"Sonia Travels","AC Seater/Sleeper (2+1)",23:30:00.000000,"06h 45m",06:15:00.000000,0,750.00,14,"KERALA RTC"
530,"Kozhikode to Kottayam",https://redbus.in/bus-tickets/kozhikode-to-kottayam,"Madhavi Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)",23:30:00.000000,"05h 20m",04:50:00.000000,0,854.00,33,"KERALA RTC"
531,"Kozhikode to Kottayam",https://redbus.in/bus-tickets/kozhikode-to-kottayam,"Madhavi Travels","AC Sleeper (2+1)",23:40:00.000000,"07h 00m",06:40:00.000000,0,949.00,11,"KERALA RTC"
532,"Kozhikode to Kottayam",https://redbus.in/bus-tickets/kozhikode-to-kottayam,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
533,"Kozhikode to Kottayam",https://redbus.in/bus-tickets/kozhikode-to-kottayam,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,"KERALA RTC"
534,"Thrissur to Kozhikode",https://redbus.in/bus-tickets/thrissur-to-kozhikode,"CGR Tranz","AC Semi Sleeper (2+2)",23:30:00.000000,"02h 30m",02:00:00.000000,0,480.00,34,"KERALA RTC"
535,"Thrissur to Kozhikode",https://redbus.in/bus-tickets/thrissur-to-kozhikode,"Greenline kerala","AC Seater Push Back (2+2)",23:50:00.000000,"02h 55m",02:45:00.000000,0,500.00,13,"KERALA RTC"
536,"Thrissur to Kozhikode",https://redbus.in/bus-tickets/thrissur-to-kozhikode,"Kalpaka Travels 1","AC Semi Sleeper (2+2)",23:55:00.000000,"03h 05m",03:00:00.000000,0,500.00,32,"KERALA RTC"
537,"Thrissur to Kozhikode",https://redbus.in/bus-tickets/thrissur-to-kozhikode,"Adrin Travels","AC Seater/Sleeper (2+1)",23:05:00.000000,"02h 55m",02:00:00.000000,0,700.00,29,"KERALA RTC"
538,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Snemita Paribahan(Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,30,WBSTC
539,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"City Express (Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,26,WBSTC
540,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Sree Jagannath Travels","AC Seater Push Back (2+3)",15:00:00.000000,"05h 00m",20:00:00.000000,0,250.00,0,WBSTC
541,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Shyamoli Paribahan Pvt Ltd","VE AC Seater (2+2)",23:30:00.000000,"05h 00m",04:30:00.000000,0,300.00,28,WBSTC
542,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Maa Chandi Travels","AC Seater / Sleeper (2+2)",22:00:00.000000,"07h 30m",05:30:00.000000,0,400.00,27,WBSTC
543,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Mayuri Express","AC Seater (2+2)",23:15:00.000000,"05h 15m",04:30:00.000000,0,290.00,29,WBSTC
544,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,WBSTC
545,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Shyamoli Paribahan Pvt Ltd","VE AC Seater (2+2)",23:30:00.000000,"04h 15m",03:45:00.000000,0,300.00,28,WBSTC
546,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Express Line","Volvo 9600 AC Seater (2+2)",23:45:00.000000,"04h 20m",04:05:00.000000,0,349.00,24,WBSTC
547,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Maa Chandi Travels","AC Seater / Sleeper (2+2)",22:00:00.000000,"07h 10m",05:10:00.000000,0,400.00,27,WBSTC
548,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"AdSagufta Travels(Maa Chandi)","AC Seater / Sleeper (2+2)",23:57:00.000000,"04h 30m",04:27:00.000000,0,338.00,29,WBSTC
549,"Kolkata to Mandarmani",https://redbus.in/bus-tickets/kolkata-to-mandarmani,"Basu Travels",,23:59:00.000000,"04h 01m",04:00:00.000000,0,0.00,0,WBSTC
550,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Snemita Paribahan(Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,30,WBTC
551,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"City Express (Shinjini)","AC Seater (2+3)",22:45:00.000000,"05h 25m",04:10:00.000000,0,288.00,26,WBTC
552,"Digha to Kolkata",https://redbus.in/bus-tickets/digha-to-kolkata,"Sree Jagannath Travels","AC Seater Push Back (2+3)",15:00:00.000000,"05h 00m",20:00:00.000000,0,250.00,0,WBTC
553,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Shyamoli Paribahan Pvt Ltd","VE AC Seater (2+2)",23:30:00.000000,"05h 00m",04:30:00.000000,0,300.00,28,WBTC
554,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Maa Chandi Travels","AC Seater / Sleeper (2+2)",22:00:00.000000,"07h 30m",05:30:00.000000,0,400.00,27,WBTC
555,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,"Mayuri Express","AC Seater (2+2)",23:15:00.000000,"05h 15m",04:30:00.000000,0,290.00,29,WBTC
556,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,WBTC
557,"Kolkata to Digha",https://redbus.in/bus-tickets/kolkata-to-digha,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,WBTC
558,"Pune to Goa",https://redbus.in/bus-tickets/pune-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 141177","Non AC Seater 2+2",19:00:00.000000,"10h 00m",05:00:00.000000,0,600.00,26,KTCL
559,"Pune to Goa",https://redbus.in/bus-tickets/pune-to-goa,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",21:15:00.000000,"10h 50m",08:05:00.000000,0,600.00,6,KTCL
560,"Pune to Goa",https://redbus.in/bus-tickets/pune-to-goa,"Ashray Travels","Bharat Benz AC Sleeper (2+1)",21:05:00.000000,"11h 55m",09:00:00.000000,0,1099.00,8,KTCL
561,"Pune to Goa",https://redbus.in/bus-tickets/pune-to-goa,"Prasanna - Purple Bus","VE AC Sleeper (2+1)",22:30:00.000000,"11h 00m",09:30:00.000000,0,1420.00,11,KTCL
562,"Pune to Goa",https://redbus.in/bus-tickets/pune-to-goa,"Gogte Anand Travels","Volvo Multi-Axle AC Sleeper (2+1)",23:30:00.000000,"10h 55m",10:25:00.000000,0,1099.00,5,KTCL
563,"Goa to Pune",https://redbus.in/bus-tickets/goa-to-pune,"Prasanna - Purple Bus","VE AC Sleeper (2+1)",22:00:00.000000,"09h 30m",07:30:00.000000,0,920.00,20,KTCL
564,"Goa to Pune",https://redbus.in/bus-tickets/goa-to-pune,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",20:30:00.000000,"10h 15m",06:45:00.000000,0,600.00,24,KTCL
565,"Goa to Pune",https://redbus.in/bus-tickets/goa-to-pune,"Ashray Travels","Non AC Seater / Sleeper (2+1)",20:00:00.000000,"10h 30m",06:30:00.000000,0,500.00,16,KTCL
566,"Goa to Pune",https://redbus.in/bus-tickets/goa-to-pune,"AdIntrCity SmartBus","AC Sleeper (2+1)",19:00:00.000000,"10h 30m",05:30:00.000000,0,900.00,9,KTCL
567,"Goa to Pune",https://redbus.in/bus-tickets/goa-to-pune,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,KTCL
568,"Mumbai to Goa",https://redbus.in/bus-tickets/mumbai-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 97386","Volvo AC Seater Pushback 2+2",17:05:00.000000,"12h 55m",06:00:00.000000,0,1000.00,7,KTCL
569,"Mumbai to Goa",https://redbus.in/bus-tickets/mumbai-to-goa,"IntrCity SmartBus","AC Sleeper (2+1)",19:40:00.000000,"14h 35m",10:15:00.000000,0,1269.00,7,KTCL
570,"Mumbai to Goa",https://redbus.in/bus-tickets/mumbai-to-goa,"Atmaram Manish Travels","NON AC Seater (2+2)",15:00:00.000000,"16h 15m",07:15:00.000000,0,600.00,13,KTCL
571,"Mumbai to Goa",https://redbus.in/bus-tickets/mumbai-to-goa,"Shubham Saijyoti Travels","AC Sleeper (2+1)",21:35:00.000000,"13h 55m",11:30:00.000000,0,1300.00,7,KTCL
572,"Mumbai to Goa",https://redbus.in/bus-tickets/mumbai-to-goa,"Zingbus Plus","VE AC Sleeper (2+1)",20:00:00.000000,"15h 55m",11:55:00.000000,0,1187.00,5,KTCL
573,"Goa to Mumbai",https://redbus.in/bus-tickets/goa-to-mumbai,"Kadamba Transport Corporation Limited (KTCL) - 116186","Volvo AC Seater 2+2",18:30:00.000000,"13h 30m",08:00:00.000000,0,1000.00,18,KTCL
574,"Goa to Mumbai",https://redbus.in/bus-tickets/goa-to-mumbai,"Zingbus Plus","Bharat Benz AC Sleeper (2+1)",19:40:00.000000,"14h 35m",10:15:00.000000,0,1000.00,21,KTCL
575,"Goa to Mumbai",https://redbus.in/bus-tickets/goa-to-mumbai,"Manish Patil Travels","AC Sleeper (2+1)",17:00:00.000000,"14h 00m",07:00:00.000000,0,1000.00,26,KTCL
576,"Goa to Mumbai",https://redbus.in/bus-tickets/goa-to-mumbai,"Rajdhani Travels Corporation","VE AC Sleeper (2+1)",19:30:00.000000,"12h 40m",08:10:00.000000,0,1100.00,14,KTCL
577,"Goa to Mumbai",https://redbus.in/bus-tickets/goa-to-mumbai,"IntrCity SmartBus",,19:30:00.000000,"14h 10m",09:40:00.000000,0,0.00,0,KTCL
578,"Bangalore to Goa",https://redbus.in/bus-tickets/bangalore-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 141293","Volvo AC Seater 2+2",19:45:00.000000,"12h 30m",08:15:00.000000,0,700.00,26,KTCL
579,"Bangalore to Goa",https://redbus.in/bus-tickets/bangalore-to-goa,"Streamline tours and travels","AC Sleeper (2+1)",22:20:00.000000,"12h 55m",11:15:00.000000,0,1420.00,15,KTCL
580,"Bangalore to Goa",https://redbus.in/bus-tickets/bangalore-to-goa,"Streamline tours and travels","AC Sleeper (2+1)",21:00:00.000000,"13h 00m",10:00:00.000000,0,1240.00,15,KTCL
581,"Bangalore to Goa",https://redbus.in/bus-tickets/bangalore-to-goa,"IntrCity SmartBus","AC Sleeper (2+1)",21:30:00.000000,"13h 50m",11:20:00.000000,0,1129.00,11,KTCL
582,"Bangalore to Goa",https://redbus.in/bus-tickets/bangalore-to-goa,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,KTCL
583,"Goa to Bangalore",https://redbus.in/bus-tickets/goa-to-bangalore,"Kadamba Transport Corporation Limited (KTCL) - 5633","Volvo AC Seater 2+2",18:30:00.000000,"14h 00m",08:30:00.000000,0,700.00,26,KTCL
584,"Goa to Bangalore",https://redbus.in/bus-tickets/goa-to-bangalore,"Streamline tours and travels","AC Sleeper (2+1)",18:00:00.000000,"12h 30m",06:30:00.000000,0,899.00,22,KTCL
585,"Goa to Bangalore",https://redbus.in/bus-tickets/goa-to-bangalore,"IntrCity SmartBus","AC Sleeper (2+1)",18:00:00.000000,"13h 50m",07:50:00.000000,0,799.00,14,KTCL
586,"Goa to Bangalore",https://redbus.in/bus-tickets/goa-to-bangalore,"Sunrise Tours and Travels","AC Sleeper (2+1)",18:00:00.000000,"12h 05m",06:05:00.000000,0,999.00,17,KTCL
587,"Goa to Bangalore",https://redbus.in/bus-tickets/goa-to-bangalore,"Streamline tours and travels",,19:00:00.000000,"12h 30m",07:30:00.000000,0,899.00,0,KTCL
588,"Pandharpur to Goa",https://redbus.in/bus-tickets/pandharpur-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 61005","Non AC Seater 2+2",21:15:00.000000,"12h 45m",10:00:00.000000,0,735.00,20,KTCL
589,"Pandharpur to Goa",https://redbus.in/bus-tickets/pandharpur-to-goa,"New Shivbaba Tours And Travels","AC Sleeper (2+1)",19:45:00.000000,"10h 15m",06:00:00.000000,0,1139.00,15,KTCL
590,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,"Shyamoli Paribahan Pvt Ltd","Volvo Multi-Axle AC seater/sleeper (2+1)",21:00:00.000000,"13h 15m",10:15:00.000000,0,1200.00,24,NBSTC
591,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,"Express Line","Volvo 9600 AC Seater/Sleeper (2+1)",19:30:00.000000,"12h 55m",08:25:00.000000,0,1199.00,29,NBSTC
592,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,"Shyamoli Paribahan Pvt Ltd","Volvo 9600 Multi-Axle AC Sleeper (2+1)",19:15:00.000000,"13h 00m",08:15:00.000000,0,1500.00,5,NBSTC
593,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
594,"Kolkata to Siliguri",https://redbus.in/bus-tickets/kolkata-to-siliguri,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
595,"Siliguri to Kolkata",https://redbus.in/bus-tickets/siliguri-to-kolkata,"NBSTC-SLG-KOL-AC-18:45 - 176648","AC Seater (2+2)",19:00:00.000000,"12h 00m",07:00:00.000000,0,800.00,29,NBSTC
596,"Siliguri to Kolkata",https://redbus.in/bus-tickets/siliguri-to-kolkata,"SBSTC-SILIGURI - KOLKATA - VOLVO - 19:35 (BEL DEPOT) - 3926","Volvo AC Seater (2+2)",19:35:00.000000,"13h 00m",08:35:00.000000,0,1210.00,49,NBSTC
597,"Siliguri to Kolkata",https://redbus.in/bus-tickets/siliguri-to-kolkata,"Express Line","Volvo 9600 AC Seater/Sleeper (2+1)",19:30:00.000000,"12h 30m",08:00:00.000000,0,1199.00,31,NBSTC
598,"Siliguri to Kolkata",https://redbus.in/bus-tickets/siliguri-to-kolkata,"AdShyamoli Paribahan Pvt Ltd","Volvo 9600 Multi-Axle AC Sleeper (2+1)",18:00:00.000000,"12h 05m",06:05:00.000000,0,1499.00,7,NBSTC
599,"Siliguri to Kolkata",https://redbus.in/bus-tickets/siliguri-to-kolkata,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
600,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"NBSTC-RAI-KOL-R1-19:30 - 156414","NON AC Seater Push Back (2+2)",20:30:00.000000,"10h 00m",06:30:00.000000,0,341.00,23,NBSTC
601,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"Lokenath Bus Service","Volvo AC Seater (2+2)",20:50:00.000000,"09h 40m",06:30:00.000000,0,799.00,33,NBSTC
602,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"Express Line","Volvo 9600 Multi-Axle AC Sleeper (2+1)",22:15:00.000000,"08h 55m",07:10:00.000000,0,1499.00,13,NBSTC
603,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,"Lokenath Bus Service","Volvo 9600 Multi-Axle AC Sleeper (2+1)",23:30:00.000000,"08h 15m",07:45:00.000000,0,1500.00,16,NBSTC
604,"Raiganj to Kolkata",https://redbus.in/bus-tickets/raiganj-to-kolkata,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
605,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,"Lokenath Bus Service","Volvo AC Seater (2+2)",21:00:00.000000,"09h 30m",06:30:00.000000,0,799.00,33,NBSTC
606,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,"Express Line","Volvo 9600 Multi-Axle AC Sleeper (2+1)",18:30:00.000000,"10h 50m",05:20:00.000000,0,1599.00,6,NBSTC
607,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,"Express Line","Volvo 9600 AC Seater/Sleeper (2+1)",19:30:00.000000,"10h 30m",06:00:00.000000,0,1199.00,32,NBSTC
608,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
609,"Kolkata to Raiganj",https://redbus.in/bus-tickets/kolkata-to-raiganj,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
610,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,"Shyamoli Paribahan Pvt Ltd","Volvo AC Seater (2+2)",22:00:00.000000,"07h 00m",05:00:00.000000,0,500.00,21,NBSTC
611,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,"Express Line","Volvo 9600 AC Seater/Sleeper (2+1)",22:00:00.000000,"07h 00m",05:00:00.000000,0,599.00,25,NBSTC
612,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,"Lokenath Bus Service","Volvo AC Seater (2+2)",22:35:00.000000,"07h 55m",06:30:00.000000,0,599.00,33,NBSTC
613,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
614,"Malda to Kolkata",https://redbus.in/bus-tickets/malda-to-kolkata,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
615,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,"Rubi Paribahan  ","Volvo 9600 AC Seater/Sleeper (2+1)",19:30:00.000000,"08h 45m",04:15:00.000000,0,580.00,29,NBSTC
616,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,"Shyamoli Paribahan Pvt Ltd","Scania Multi-Axle AC Semi Sleeper (2+2)",20:00:00.000000,"08h 30m",04:30:00.000000,0,600.00,34,NBSTC
617,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,"Lokenath Bus Service","Volvo AC Seater (2+2)",21:00:00.000000,"08h 15m",05:15:00.000000,0,599.00,33,NBSTC
618,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
619,"Kolkata to Malda",https://redbus.in/bus-tickets/kolkata-to-malda,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,NBSTC
620,"Delhi to Srinagar",https://redbus.in/bus-tickets/delhi-to-srinagar,"Zingbus Plus","Bharat Benz AC Seater /Sleeper (2+1)",20:00:00.000000,"19h 20m",15:20:00.000000,0,2204.00,10,JKSRTC
621,"Delhi to Srinagar",https://redbus.in/bus-tickets/delhi-to-srinagar,"Zingbus Plus","AC Sleeper (2+1)",21:35:00.000000,"19h 30m",17:05:00.000000,0,2383.00,19,JKSRTC
622,"Delhi to Srinagar",https://redbus.in/bus-tickets/delhi-to-srinagar,"RAO TRAVELS INDIA PVT LTD.","Mercedes Benz AC (2+2)",16:00:00.000000,"19h 30m",11:30:00.000000,0,3000.00,48,JKSRTC
623,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric AC Seater (2+2)",23:20:00.000000,"06h 25m",05:45:00.000000,0,500.00,25,APSRTC
624,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric AC Seater (2+2)",22:35:00.000000,"06h 30m",05:05:00.000000,0,500.00,26,APSRTC
625,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,"Electric AC Seater (2+2)",00:20:00.000000,"06h 10m",06:30:00.000000,0,450.00,33,APSRTC
626,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,APSRTC
627,"Hyderabad to Vijayawada",https://redbus.in/bus-tickets/hyderabad-to-vijayawada,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,APSRTC
628,"Vijayawada to Hyderabad",https://redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",23:25:00.000000,"06h 50m",06:15:00.000000,0,399.00,21,APSRTC
629,"Vijayawada to Hyderabad",https://redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","Bharat Benz AC Seater /Sleeper (2+1)",23:45:00.000000,"06h 15m",06:00:00.000000,0,519.00,23,APSRTC
630,"Vijayawada to Hyderabad",https://redbus.in/bus-tickets/vijayawada-to-hyderabad,"IntrCity SmartBus","AC Seater / Sleeper (2+1)",22:45:00.000000,"07h 00m",05:45:00.000000,0,419.00,18,APSRTC
631,"Vijayawada to Hyderabad",https://redbus.in/bus-tickets/vijayawada-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,APSRTC
632,"Vijayawada to Hyderabad",https://redbus.in/bus-tickets/vijayawada-to-hyderabad,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,APSRTC
633,"Kadapa to Bangalore",https://redbus.in/bus-tickets/kadapa-to-bangalore,"Sri Vinayaka Travels","AC Sleeper (2+1)",22:30:00.000000,"06h 30m",05:00:00.000000,0,765.00,19,APSRTC
634,"Kadapa to Bangalore",https://redbus.in/bus-tickets/kadapa-to-bangalore,"Sri Vinayaka Travels","NON AC Sleeper (2+1)",22:30:00.000000,"06h 15m",04:45:00.000000,0,699.00,9,APSRTC
635,"Kadapa to Bangalore",https://redbus.in/bus-tickets/kadapa-to-bangalore,"Sri Vinayaka Travels","NON AC Seater/ Sleeper (2+1)",22:30:00.000000,"06h 30m",05:00:00.000000,0,799.00,16,APSRTC
636,"Kadapa to Bangalore",https://redbus.in/bus-tickets/kadapa-to-bangalore,"AdAR & BCVR Travels","AC Sleeper (2+1)",23:15:00.000000,"06h 15m",05:30:00.000000,0,799.00,17,APSRTC
637,"Kadapa to Bangalore",https://redbus.in/bus-tickets/kadapa-to-bangalore,,,00:00:00.000000,,00:00:00.000000,0,0.00,0,APSRTC
